datadate,tic,adjcp,open,high,low,volume,macd,rsi,ema,boll,turbulence
202010062200,EURUSD60,1.1733,1.17378,1.17302,1.17338,17734,-0.0006473344932749203,42.35747334591559,1.1759692774017678,1.17761,0.0
202010062300,EURUSD60,1.17337,1.17373,1.17324,1.17371,21431,-0.0008296954636433096,42.57270642232646,1.1754966815085046,1.1773235,0.0
202010070000,EURUSD60,1.1737,1.17405,1.17306,1.17353,37330,-0.0009368030540441996,43.599743772642654,1.1751700121421724,1.1770470000000002,0.0
202010070100,EURUSD60,1.17353,1.17353,1.1725,1.17283,42801,-0.001023596619448286,43.188129409582494,1.1748718281154642,1.176781,0.0
202010070200,EURUSD60,1.17282,1.17342,1.17249,1.17312,35478,-0.001136543437589177,41.49558093011493,1.1744987684572283,1.176492,0.0
202010070300,EURUSD60,1.17313,1.17317,1.17271,1.17284,24220,-0.0011873621914120225,42.51316827871971,1.1742499014645253,1.1762245,0.0
202010070400,EURUSD60,1.17281,1.17348,1.17278,1.17336,19938,-0.0012391622838230365,41.73794705757352,1.1739881011978353,1.1759825000000002,0.0
202010070500,EURUSD60,1.17336,1.1741,1.17297,1.17383,34606,-0.0012217651081842806,43.567591639372466,1.1738739009798997,1.1757630000000001,0.0
202010070600,EURUSD60,1.17382,1.1755,1.17349,1.17546,65582,-0.0011575280352515982,45.06033569642626,1.1738641008017259,1.1755545,0.0
202010070700,EURUSD60,1.17548,1.1767,1.17519,1.17666,84506,-0.0009616276200619112,49.99795958770146,1.1741579006562113,1.175438,0.0
202010070800,EURUSD60,1.17664,1.17671,1.17497,1.17578,75531,-0.0007046767083518368,53.048353918872756,1.17460919144631,1.1752915000000002,0.0
202010070900,EURUSD60,1.17577,1.1765,1.17517,1.17599,70276,-0.0005647149840315446,50.65095441142874,1.1748202475471028,1.1751235000000002,0.0
202010071000,EURUSD60,1.17597,1.17634,1.17492,1.17587,67299,-0.0004326724725611797,51.1756877213411,1.1750292934477282,1.1750225,0.0
202010071100,EURUSD60,1.17587,1.17769,1.17586,1.1774,76006,-0.0003322651352024586,50.895767158822274,1.175182149184564,1.1748604999999999,0.0
202010071200,EURUSD60,1.17737,1.17818,1.17645,1.17784,67502,-0.00013017915823154702,54.73747560460839,1.175579940242042,1.1748405,0.0
202010071300,EURUSD60,1.17784,1.17788,1.17612,1.17614,80700,6.71190233296759e-05,55.85690851993454,1.1759908601981408,1.1748285,0.0
202010071400,EURUSD60,1.17615,1.17696,1.17579,1.17614,88665,8.61416886219768e-05,51.15117808983655,1.176019794707576,1.1747429999999999,0.0
202010071500,EURUSD60,1.17613,1.17732,1.17598,1.17666,77467,9.846858102480205e-05,51.098476386962226,1.1760398320334746,1.1747720000000001,0.0
202010071600,EURUSD60,1.17666,1.17737,1.17638,1.17716,57279,0.0001492768450792603,52.441748556627005,1.1761525898455862,1.1748534999999998,0.0
202010071700,EURUSD60,1.17715,1.17751,1.17662,1.17665,43037,0.00022646531545200688,53.65919172819145,1.1763339371464099,1.1750435,0.0
202010071800,EURUSD60,1.17666,1.17737,1.17615,1.17672,52295,0.0002452765333340601,52.27486378279893,1.1763932213016137,1.1752115,0.0
202010071900,EURUSD60,1.17672,1.17693,1.17602,1.17603,41200,0.00026200514802754427,52.43031836630166,1.176452635610416,1.175379,0.0
202010072000,EURUSD60,1.17603,1.17659,1.17602,1.17604,13567,0.00021708926890506852,50.474409137889346,1.1763757927721534,1.1754954999999998,0.0
202010072100,EURUSD60,1.176,1.17653,1.17599,1.17627,958,0.00017703190986950723,50.38986085713152,1.1763074668135765,1.175619,0.0
202010072200,EURUSD60,1.17644,1.17704,1.17644,1.17682,7384,0.00017872677108998758,51.61944723126543,1.1763315637565637,1.1758,0.0
202010072300,EURUSD60,1.17682,1.17694,1.17651,1.17657,12744,0.00020832849466279058,52.6675450186375,1.1764203703462826,1.1759845,0.0
202010080000,EURUSD60,1.17657,1.17686,1.17612,1.17649,42559,0.00020920520902634188,51.90230566191158,1.1764475757378683,1.1761725,0.0
202010080100,EURUSD60,1.17648,1.1769,1.17594,1.17662,50833,0.00020032902798927665,51.622972185879554,1.176453471058256,1.1763284999999999,0.0
202010080200,EURUSD60,1.17661,1.17717,1.17614,1.17707,36360,0.00020146140774857102,52.00891327564207,1.1764819308658463,1.176468,0.0
202010080300,EURUSD60,1.17707,1.17718,1.17675,1.177,25868,0.00023674543153218153,53.370606690593846,1.1765888525266033,1.1765475,0.0
202010080400,EURUSD60,1.17701,1.17706,1.17672,1.17685,16338,0.000256905576983657,53.16705345010975,1.1766654247944945,1.1765659999999998,0.0
202010080500,EURUSD60,1.17686,1.17761,1.17681,1.17745,27387,0.0002578076958279496,52.64775265943103,1.1767008021045868,1.1766204999999998,0.0
202010080600,EURUSD60,1.17746,1.17816,1.17703,1.17784,63457,0.0003034371973349437,54.48722375445156,1.1768388380855723,1.176695,0.0
202010080700,EURUSD60,1.17783,1.17791,1.17624,1.17662,90796,0.000365243007887317,55.58782041348423,1.1770190493427424,1.176793,0.0
202010080800,EURUSD60,1.17663,1.17676,1.17557,1.17608,82232,0.00031378183223318423,51.41626367378067,1.1769483130986071,1.176756,0.0
202010080900,EURUSD60,1.17604,1.17676,1.17529,1.17587,69135,0.00022282383095828528,49.52590190757504,1.176783165262496,1.176666,0.0
202010081000,EURUSD60,1.17587,1.17664,1.17568,1.17601,59304,0.0001354604299590445,48.98903887976941,1.1766171352147687,1.176652,0.0
202010081100,EURUSD60,1.17601,1.17629,1.1752,1.17599,59614,7.663732486995478e-05,49.45581078558802,1.1765067469939012,1.1766459999999999,0.0
202010081200,EURUSD60,1.17599,1.17689,1.17542,1.17551,65315,2.8082113510352613e-05,49.38902302916568,1.17641279299501,1.1766125,0.0
202010081300,EURUSD60,1.17553,1.17562,1.17326,1.17446,93124,-4.6973754351142816e-05,47.85148439980654,1.176252285177735,1.1765314999999998,0.0
202010081400,EURUSD60,1.17444,1.17516,1.17341,1.17474,85323,-0.00019219195581809956,44.458786949477535,1.1759227787817828,1.1764205,0.0
202010081500,EURUSD60,1.17473,1.17579,1.17446,1.17519,63714,-0.0002806433380224682,45.52186873319473,1.1757059099123675,1.176321,0.0
202010081600,EURUSD60,1.17519,1.17575,1.17519,1.17546,46458,-0.0003100503459378956,47.18079197361335,1.1756121081101187,1.176279,0.0
202010081700,EURUSD60,1.17544,1.17597,1.17515,1.17582,39745,-0.00030961409941299145,48.06984797390128,1.175580815726461,1.176251,0.0
202010081800,EURUSD60,1.17583,1.17597,1.17546,1.17575,29486,-0.0002746334748127133,49.44314702491448,1.1756261219580135,1.1762205,0.0
202010081900,EURUSD60,1.17574,1.17605,1.17537,1.17592,29453,-0.0002512766210445161,49.132962848452564,1.1756468270565565,1.1761665000000001,0.0
202010082000,EURUSD60,1.17591,1.17616,1.17567,1.17582,14615,-0.00021655252682517556,49.74897338575726,1.175694676682637,1.1761335,0.0
202010082100,EURUSD60,1.17587,1.1761,1.17568,1.17598,688,-0.00019007003408066936,49.60275841081724,1.1757265536494304,1.176103,0.0
202010082200,EURUSD60,1.17587,1.17648,1.17587,1.1764,8232,-0.00016715560078206515,49.60275841081724,1.1757526348040794,1.176066,0.0
202010082300,EURUSD60,1.17639,1.17669,1.17632,1.17668,12836,-0.00010581689994859644,51.582462563227715,1.175868519385156,1.176032,0.0
202010090000,EURUSD60,1.17667,1.17672,1.17576,1.17608,27656,-3.4217741394337864e-05,52.619211866923834,1.1760142431333096,1.176015,0.0
202010090100,EURUSD60,1.1761,1.1774,1.176,1.17721,48224,-2.3201125660010646e-05,50.34882194698166,1.1760298352908896,1.175977,0.0
